10 46.88608103049532 1295.9658154031772 4973 0
11 63.19128744403276 1485.3282641457733 14598 83
12 73.58783536073251 1562.686213718369 33867 568
13 77.95149049848709 1707.0425060930618 44723 2615
14 77.95149049848709 1707.0425060930618 44723 2615
15 83.72267357130545 1937.1066788900566 44723 7184
16 83.72267357130545 1937.1066788900566 44723 7184
17 83.72267357130545 1937.1066788900566 44723 7184
18 83.72267357130545 1937.1066788900566 44723 7184
19 83.72267357130545 1937.1066788900566 44723 7184
20 83.72267357130545 1937.1066788900566 44723 7184
21 83.72267357130545 1937.1066788900566 44723 7184
22 83.72267357130545 1937.1066788900566 44723 7184
23 83.72267357130545 1937.1066788900566 44723 7184
24 83.72267357130545 1937.1066788900566 44723 7184
25 83.72267357130545 1937.1066788900566 44723 7184
26 83.72267357130545 1937.1066788900566 44723 7184
27 83.72267357130545 1937.1066788900566 44723 7184
28 83.72267357130545 1937.1066788900566 44723 7184
29 83.72267357130545 1937.1066788900566 44723 7184
30 83.72267357130545 1937.1066788900566 44723 7184
31 83.72267357130545 1937.1066788900566 44723 7184
32 83.72267357130545 1937.1066788900566 44723 7184
33 83.72267357130545 1937.1066788900566 44723 7184
34 83.72267357130545 1937.1066788900566 44723 7184
35 83.72267357130545 1937.1066788900566 44723 7184
36 83.72267357130545 1937.1066788900566 44723 7184
37 83.72267357130545 1937.1066788900566 44723 7184
38 83.72267357130545 1937.1066788900566 44723 7184
39 83.72267357130545 1937.1066788900566 44723 7184
40 83.72267357130545 1937.1066788900566 44723 7184
41 83.72267357130545 1937.1066788900566 44723 7184
42 83.72267357130545 1937.1066788900566 44723 7184
43 83.72267357130545 1937.1066788900566 44723 7184
44 83.72267357130545 1937.1066788900566 44723 7184
45 86.37885962721357 1899.2 54440 7804
46 86.37885962721357 1899.2 54440 7804
47 86.37885962721357 1899.2 54440 7804
48 86.37885962721357 1899.2 54440 7804
49 86.37885962721357 1899.2 54440 7804
50 86.37885962721357 1899.2 54440 7804
51 86.37885962721357 1899.2 54440 7804
52 86.37885962721357 1899.2 54440 7804
53 82.81846819992005 1940 54440 8638
54 75.97198260452639 1994.4 54440 8638
55 75.97198260452639 1994.4 54440 8638
56 45.71753865520085 2211.6 54440 10381
57 45.71753865520085 2211.6 54440 10381
58 45.71753865520085 2211.6 54440 10381
59 45.71753865520085 2211.6 54440 10381
60 45.71753865520085 2211.6 54440 10381
61 48.13374950089409 2266.4 54440 10381
62 48.13374950089409 2266.4 54440 10381
63 44.34408050885828 2348 54440 10381
64 44.34408050885828 2348 54440 10381
65 26.80268397688327 2498 54440 10381
66 26.80268397688327 2498 54440 10381
67 26.80268397688327 2498 54440 10381
68 26.80268397688327 2498 54440 10381
69 26.80268397688327 2498 54440 10381
70 26.80268397688327 2498 54440 10381
71 26.80268397688327 2498 54440 10381
72 26.80268397688327 2498 54440 10381
73 26.80268397688327 2498 54440 10381
74 26.80268397688327 2498 54440 10381
75 26.80268397688327 2498 54440 10381
76 26.80268397688327 2498 54440 10381
77 26.80268397688327 2498 54440 10381
78 26.80268397688327 2498 54440 10381
79 26.80268397688327 2498 54440 10381
80 26.80268397688327 2498 54440 10381
81 26.80268397688327 2498 54440 10381
82 26.80268397688327 2498 54440 10381
83 26.80268397688327 2498 54440 10381
84 26.80268397688327 2498 54440 10381
85 26.80268397688327 2498 54440 10381
86 26.80268397688327 2498 54440 10381
87 27.0705851097562 2511.4 54440 10381
88 27.0705851097562 2511.4 54440 10381
89 27.0705851097562 2511.4 54440 10381
90 27.0705851097562 2511.4 54440 10381
91 27.0705851097562 2511.4 54440 10381
92 27.0705851097562 2511.4 54440 10381
93 27.0705851097562 2511.4 54440 10381
94 27.0705851097562 2511.4 54440 10381
95 27.0705851097562 2511.4 54440 10381
96 27.0705851097562 2511.4 54440 10381
97 27.0705851097562 2511.4 54440 10381
98 27.0705851097562 2511.4 54440 10381
99 26.661260085812014 2538 54440 10381
100 33.2291051619116 2564.4 54440 10381
101 33.28825414243448 2577.8 54440 10381
102 33.28825414243448 2577.8 54440 10381
103 33.28825414243448 2577.8 54440 10381
104 33.28825414243448 2577.8 54440 10381
